year,reporting_org_ref,value_usd,category
2009,GB-CHC-202918,52233997.0328508,> 10M & <= 100M
2008,GB-CHC-202918,18108918.1808767,> 10M & <= 100M
2007,GB-CHC-202918,2633150.64097175,> 1M & <= 10M
2006,GB-CHC-202918,35813.0478337141,<=1M
2020,GB-CHC-206504,49623.9241302247,<=1M
2019,GB-CHC-206504,90080.559131642,<=1M
2021,GB-CHC-206658,117265.130595813,<=1M
2020,GB-CHC-206658,65411.8861199598,<=1M
2015,GB-CHC-207076,59885.4988175909,<=1M
2014,GB-CHC-207076,150120.97130987,<=1M
2013,GB-CHC-207076,228949.06466967,<=1M
2012,GB-CHC-207076,346401.378949858,<=1M
2011,GB-CHC-207076,124.61384130254,<=1M
2021,GB-CHC-207544,70793108.6716584,> 10M & <= 100M
2020,GB-CHC-207544,91457932.4025604,> 10M & <= 100M
2019,GB-CHC-207544,86966944.5033897,> 10M & <= 100M
2018,GB-CHC-207544,65478282.5092656,> 10M & <= 100M
2017,GB-CHC-207544,62263497.7275084,> 10M & <= 100M
2016,GB-CHC-207544,62517403.004988,> 10M & <= 100M
2015,GB-CHC-207544,59248365.1687661,> 10M & <= 100M
2014,GB-CHC-207544,48903917.1844275,> 10M & <= 100M
2013,GB-CHC-207544,35732904.550906,> 10M & <= 100M
2012,GB-CHC-207544,24440707.9207486,> 10M & <= 100M
2021,GB-CHC-209131,9826795.50257163,> 1M & <= 10M
2020,GB-CHC-209131,13328269.0603007,> 10M & <= 100M
2019,GB-CHC-209131,13935498.8966887,> 10M & <= 100M
2018,GB-CHC-209131,10767586.4732775,> 10M & <= 100M
2017,GB-CHC-209131,3305752.19618705,> 1M & <= 10M
2016,GB-CHC-209131,637700.45643166,<=1M
2021,GB-CHC-209603,94135.9746996777,<=1M
2020,GB-CHC-209603,292684.750143368,<=1M
2019,GB-CHC-209603,140683.733409062,<=1M
2019,GB-CHC-213251,230164.436631146,<=1M
2018,GB-CHC-213251,433316.666059698,<=1M
2017,GB-CHC-213251,422071.786016677,<=1M
2016,GB-CHC-213251,449603.129650402,<=1M
2015,GB-CHC-213251,354065.375631793,<=1M
2014,GB-CHC-213251,570502.294192673,<=1M
2013,GB-CHC-213251,10135.3246157713,<=1M
2018,GB-CHC-213280,22769.4490011626,<=1M
2021,GB-CHC-218186,1364944.67987922,> 1M & <= 10M
2020,GB-CHC-218186,3769165.41884661,> 1M & <= 10M
2019,GB-CHC-218186,3906670.16948847,> 1M & <= 10M
2018,GB-CHC-218186,2417733.07685627,> 1M & <= 10M
2017,GB-CHC-218186,1029537.20927512,> 1M & <= 10M
2016,GB-CHC-218186,1766580.81750891,> 1M & <= 10M
2015,GB-CHC-218186,1553407.893157,> 1M & <= 10M
2014,GB-CHC-218186,1419974.14211969,> 1M & <= 10M
2013,GB-CHC-218186,779276.789264971,<=1M
2021,GB-CHC-222655,3974803.51923429,> 1M & <= 10M
2020,GB-CHC-222655,6570827.45938068,> 1M & <= 10M
2019,GB-CHC-222655,5606575.22581453,> 1M & <= 10M
2018,GB-CHC-222655,4757398.00968778,> 1M & <= 10M
2017,GB-CHC-222655,4335440.75381819,> 1M & <= 10M
2016,GB-CHC-222655,4627414.82670703,> 1M & <= 10M
2015,GB-CHC-222655,3141591.21357349,> 1M & <= 10M
2014,GB-CHC-222655,3312350.3538287,> 1M & <= 10M
2013,GB-CHC-222655,2924582.67685577,> 1M & <= 10M
2012,GB-CHC-222655,2880390.04571583,> 1M & <= 10M
2011,GB-CHC-222655,768550.040235821,<=1M
2021,GB-CHC-228248,3021492.03916022,> 1M & <= 10M
2020,GB-CHC-228248,4322777.82722486,> 1M & <= 10M
2019,GB-CHC-228248,7941212.01198454,> 1M & <= 10M
2018,GB-CHC-228248,23053054.8058513,> 10M & <= 100M
2017,GB-CHC-228248,21981710.5044233,> 10M & <= 100M
2016,GB-CHC-228248,18481701.8713296,> 10M & <= 100M
2015,GB-CHC-228248,9424893.10872352,> 1M & <= 10M
2014,GB-CHC-228248,6961498.57325512,> 1M & <= 10M
2013,GB-CHC-228248,7127317.2943258,> 1M & <= 10M
2012,GB-CHC-228248,4784220.79601815,> 1M & <= 10M
2011,GB-CHC-228248,1439205.72264989,> 1M & <= 10M
2021,GB-CHC-229476,44713601.3768209,> 10M & <= 100M
2020,GB-CHC-229476,90565209.7839286,> 10M & <= 100M
2019,GB-CHC-229476,80791464.1654616,> 10M & <= 100M
2018,GB-CHC-229476,9036795.85149162,> 1M & <= 10M
2017,GB-CHC-229476,2791915.08286326,> 1M & <= 10M
2016,GB-CHC-229476,1162999.74680408,> 1M & <= 10M
2014,GB-CHC-229476,56387130,> 10M & <= 100M
2013,GB-CHC-229476,69921716,> 10M & <= 100M
2012,GB-CHC-229476,67243106,> 10M & <= 100M
2017,GB-CHC-250456,89743.2249292816,<=1M
2016,GB-CHC-250456,350838.963483814,<=1M
2015,GB-CHC-250456,414219.924767144,<=1M
2014,GB-CHC-250456,141741.934200676,<=1M
2021,GB-CHC-261488,234868.132930756,<=1M
2020,GB-CHC-261488,2008327.33296945,> 1M & <= 10M
2019,GB-CHC-261488,8132224.73923613,> 1M & <= 10M
2018,GB-CHC-261488,6089889.42292914,> 1M & <= 10M
2017,GB-CHC-261488,5370054.58500208,> 1M & <= 10M
2016,GB-CHC-261488,2212068.13171719,> 1M & <= 10M
2015,GB-CHC-261488,2656500.26548197,> 1M & <= 10M
2014,GB-CHC-261488,1251856.13822449,> 1M & <= 10M
2021,GB-CHC-270901,776167.857809982,<=1M
2020,GB-CHC-270901,569849.537508759,<=1M
2019,GB-CHC-270901,517863.596626458,<=1M
2020,GB-CHC-272465,134070.169125585,<=1M
2019,GB-CHC-272465,1254737.30873497,> 1M & <= 10M
2018,GB-CHC-272465,946326.957975992,<=1M
2017,GB-CHC-272465,592145.497134595,<=1M
2016,GB-CHC-272465,1969074.21594116,> 1M & <= 10M
2015,GB-CHC-272465,649775.741295244,<=1M
2021,GB-CHC-274467,5111696.35738807,> 1M & <= 10M
2020,GB-CHC-274467,11830448.8924272,> 10M & <= 100M
2019,GB-CHC-274467,33273524.8053109,> 10M & <= 100M
2018,GB-CHC-274467,6741772.65119012,> 1M & <= 10M
2017,GB-CHC-274467,8378066.77733664,> 1M & <= 10M
2016,GB-CHC-274467,3270495.22644332,> 1M & <= 10M
2014,GB-CHC-281681,55615.6748354546,<=1M
2013,GB-CHC-281681,87565.5408563532,<=1M
2012,GB-CHC-281681,109718.517446853,<=1M
2011,GB-CHC-281681,39311.3795737105,<=1M
2021,GB-CHC-282305,120002.781550724,<=1M
2020,GB-CHC-282305,422604.273618681,<=1M
2019,GB-CHC-282305,74272.3099065108,<=1M
2016,GB-CHC-283302,316047.245163457,<=1M
2015,GB-CHC-283302,437337.243139339,<=1M
2014,GB-CHC-283302,581602.183434336,<=1M
2013,GB-CHC-283302,240702.119864745,<=1M
2012,GB-CHC-283302,143101.8086542,<=1M
2021,GB-CHC-285776,19969186.3043453,> 10M & <= 100M
2020,GB-CHC-285776,16562704.9752573,> 10M & <= 100M
2019,GB-CHC-285776,13252131.0979774,> 10M & <= 100M
2018,GB-CHC-285776,14330978.4259908,> 10M & <= 100M
2017,GB-CHC-285776,11156568.5744192,> 10M & <= 100M
2016,GB-CHC-285776,6882695.91760665,> 1M & <= 10M
2015,GB-CHC-285776,5825331.48265129,> 1M & <= 10M
2014,GB-CHC-285776,5537043.74353547,> 1M & <= 10M
2013,GB-CHC-285776,3321474.29794836,> 1M & <= 10M
2012,GB-CHC-285776,1915035.28349603,> 1M & <= 10M
2011,GB-CHC-285776,1458742.91308811,> 1M & <= 10M
2010,GB-CHC-285776,614013.000988276,<=1M
2009,GB-CHC-285776,376865.374858153,<=1M
2008,GB-CHC-285776,178064.030913507,<=1M
2007,GB-CHC-285776,186166.70261589,<=1M
2006,GB-CHC-285776,192667.803803375,<=1M
2005,GB-CHC-285776,163681.983738012,<=1M
2004,GB-CHC-285776,175383.499158304,<=1M
2003,GB-CHC-285776,140886.426225093,<=1M
2001,GB-CHC-285776,110147.564001476,<=1M
2000,GB-CHC-285776,16170.2395636463,<=1M
2021,GB-CHC-285908,26664650.8040629,> 10M & <= 100M
2020,GB-CHC-285908,32754282.72,> 10M & <= 100M
2019,GB-CHC-285908,38305479.9322043,> 10M & <= 100M
2018,GB-CHC-285908,24335784.3484985,> 10M & <= 100M
2017,GB-CHC-285908,10094280.0549074,> 10M & <= 100M
2016,GB-CHC-285908,3060469,> 1M & <= 10M
2015,GB-CHC-285908,2e+05,<=1M
2014,GB-CHC-285908,63681.498607093,<=1M
2013,GB-CHC-285908,318546.888684184,<=1M
2012,GB-CHC-285908,1129400.53979214,> 1M & <= 10M
2011,GB-CHC-285908,198683.346922548,<=1M
2021,GB-CHC-287287,1299063.63953784,> 1M & <= 10M
2020,GB-CHC-287287,1390922.20839416,> 1M & <= 10M
2019,GB-CHC-287287,633339.12874272,<=1M
2018,GB-CHC-287287,553247.910018629,<=1M
2017,GB-CHC-287287,498811.760692059,<=1M
2016,GB-CHC-287287,622685.210508393,<=1M
2015,GB-CHC-287287,635449.681765488,<=1M
2021,GB-CHC-288701,1294895.30337842,> 1M & <= 10M
2020,GB-CHC-288701,1669714.00461771,> 1M & <= 10M
2019,GB-CHC-288701,3498250.65904554,> 1M & <= 10M
2018,GB-CHC-288701,3024278.93680025,> 1M & <= 10M
2017,GB-CHC-288701,2337613.35682729,> 1M & <= 10M
2016,GB-CHC-289036,8532.8826101037,<=1M
2015,GB-CHC-289036,20481.5956676252,<=1M
2014,GB-CHC-289036,23550.7783786454,<=1M
2013,GB-CHC-289036,12588.0851204826,<=1M
2021,GB-CHC-290767,419969.385477454,<=1M
2020,GB-CHC-290767,1052404.52531619,> 1M & <= 10M
2019,GB-CHC-290767,371337.53894854,<=1M
2021,GB-CHC-290836,145003.774690016,<=1M
2020,GB-CHC-290836,822291.285329822,<=1M
2019,GB-CHC-290836,590242.761384576,<=1M
2018,GB-CHC-290836,544404.98536215,<=1M
2016,GB-CHC-290836,88805.1967253383,<=1M
2015,GB-CHC-290836,351150.048962306,<=1M
2014,GB-CHC-290836,430021.744982583,<=1M
2013,GB-CHC-290836,389919.976128155,<=1M
2021,GB-CHC-291333,68839.8790998387,<=1M
2020,GB-CHC-291333,321002.794672449,<=1M
2019,GB-CHC-291333,57867.7041867258,<=1M
2018,GB-CHC-291333,4989.17274802852,<=1M
2017,GB-CHC-291333,71394.2268317255,<=1M
2016,GB-CHC-291333,265674.88959578,<=1M
2015,GB-CHC-291333,270865.105920486,<=1M
2014,GB-CHC-291333,76928.4718905429,<=1M
2021,GB-CHC-292506,44707713.076871,> 10M & <= 100M
2020,GB-CHC-292506,60977101.1207988,> 10M & <= 100M
2019,GB-CHC-292506,81502117.0643168,> 10M & <= 100M
2018,GB-CHC-292506,76150543.7863569,> 10M & <= 100M
2017,GB-CHC-292506,44745272.8986506,> 10M & <= 100M
2016,GB-CHC-292506,49809271.8708027,> 10M & <= 100M
2015,GB-CHC-292506,1312624.8802424,> 1M & <= 10M
2015,GB-CHC-293734,6842.9737927424,<=1M
2014,GB-CHC-293734,58622.2594639858,<=1M
2012,GB-CHC-293734,2369.91535077726,<=1M
2019,GB-CHC-297716,76210.6153873893,<=1M
2021,GB-CHC-299717,559619.478179547,<=1M
2020,GB-CHC-299717,1336200.9877525,> 1M & <= 10M
2019,GB-CHC-299717,2131308.68956799,> 1M & <= 10M
2018,GB-CHC-299717,2059605.78629725,> 1M & <= 10M
2017,GB-CHC-299717,1440264.11083712,> 1M & <= 10M
2016,GB-CHC-299717,2512152.2331587,> 1M & <= 10M
2015,GB-CHC-299717,3251165.98847909,> 1M & <= 10M
2014,GB-CHC-299717,979593.588322556,<=1M
2013,GB-CHC-299717,687720.863172989,<=1M
2012,GB-CHC-299717,234779.471888746,<=1M
2021,GB-CHC-313757,2122622.43029226,> 1M & <= 10M
2020,GB-CHC-313757,20392763.6279964,> 10M & <= 100M
2019,GB-CHC-313757,41865788.8983398,> 10M & <= 100M
2018,GB-CHC-313757,95267542.2639886,> 10M & <= 100M
2017,GB-CHC-313757,11893877.0152644,> 10M & <= 100M
2021,GB-CHC-314137,618823.908776166,<=1M
2020,GB-CHC-314137,575627.589737315,<=1M
2019,GB-CHC-314137,645713.085387028,<=1M
2018,GB-CHC-314137,871927.33196812,<=1M
2017,GB-CHC-314137,62765.1292948435,<=1M
2020,GB-CHC-326568,10770934.4047431,> 10M & <= 100M
2019,GB-CHC-326568,25996565.4965831,> 10M & <= 100M
2018,GB-CHC-326568,33499782.987787,> 10M & <= 100M
2017,GB-CHC-326568,53350532.5597554,> 10M & <= 100M
2016,GB-CHC-326568,71996313.0074511,> 10M & <= 100M
2015,GB-CHC-326568,81273696.5924645,> 10M & <= 100M
2014,GB-CHC-326568,93037131.6327494,> 10M & <= 100M
2013,GB-CHC-326568,74195747.8032589,> 10M & <= 100M
2012,GB-CHC-326568,65181572.3634745,> 10M & <= 100M
2011,GB-CHC-326568,34402539.4484214,> 10M & <= 100M
2010,GB-CHC-326568,18437959.8894853,> 10M & <= 100M
2009,GB-CHC-326568,561396.281909706,<=1M
2020,GB-CHC-326569,104169.313990265,<=1M
2021,GB-CHC-326859,82089.2760265698,<=1M
2020,GB-CHC-326859,206214.507462737,<=1M
2019,GB-CHC-326859,163163.681006924,<=1M
2018,GB-CHC-326859,147101.370408023,<=1M
2016,GB-CHC-326859,25546.5131125827,<=1M
2015,GB-CHC-326859,95740.3098576297,<=1M
2014,GB-CHC-326859,105762.75180831,<=1M
2013,GB-CHC-326859,112843.565381669,<=1M
2020,GB-CHC-327421,490003.36189807,<=1M
2019,GB-CHC-327421,1607271.06098565,> 1M & <= 10M
2017,GB-CHC-327421,9955.54029046388,<=1M
2016,GB-CHC-327421,718144.325886568,<=1M
2015,GB-CHC-327421,1388554.18980082,> 1M & <= 10M
2014,GB-CHC-327421,1142691.93072845,> 1M & <= 10M
2013,GB-CHC-327421,1032708.29340907,> 1M & <= 10M
2012,GB-CHC-327421,563754.736868854,<=1M
2012,GB-CHC-327461,75012.5606828018,<=1M
2016,GB-CHC-327519,28273.6860243343,<=1M
2015,GB-CHC-327519,32458.0719603676,<=1M
2014,GB-CHC-327519,40549.9239716374,<=1M
2013,GB-CHC-327519,10412.3518336947,<=1M
2021,GB-CHC-328158,676240.469513686,<=1M
2020,GB-CHC-328158,2936725.6888574,> 1M & <= 10M
2019,GB-CHC-328158,1536808.03023296,> 1M & <= 10M
2018,GB-CHC-328158,1787580.41507879,> 1M & <= 10M
2017,GB-CHC-328158,1131037.4707564,> 1M & <= 10M
2016,GB-CHC-328158,2190705.89385985,> 1M & <= 10M
2015,GB-CHC-328158,5498829.23528537,> 1M & <= 10M
2014,GB-CHC-328158,3165256.07369392,> 1M & <= 10M
2013,GB-CHC-328158,2181616.03693888,> 1M & <= 10M
2012,GB-CHC-328158,374953.250127061,<=1M
2021,GB-CHC-328206,3150694.35351507,> 1M & <= 10M
2020,GB-CHC-328206,633456.04371205,<=1M
2017,GB-CHC-328206,250728.877509378,<=1M
2016,GB-CHC-328206,1070248.5489626,> 1M & <= 10M
2015,GB-CHC-328206,950213.777598926,<=1M
2014,GB-CHC-328206,1008324.61073424,> 1M & <= 10M
2013,GB-CHC-328206,527855.800465079,<=1M
2012,GB-CHC-328206,454605.06230393,<=1M
2021,GB-CHC-328273,304691.274408212,<=1M
2020,GB-CHC-328273,281239.545451033,<=1M
2019,GB-CHC-328273,150424.201535764,<=1M
2018,GB-CHC-328273,48131.1572843276,<=1M
2016,GB-CHC-328273,189920.068422176,<=1M
2015,GB-CHC-328273,376263.360123461,<=1M
2014,GB-CHC-328273,173420.882679965,<=1M
2021,GB-CHC-328434,491283.514617551,<=1M
2020,GB-CHC-328434,1578591.39877161,> 1M & <= 10M
2019,GB-CHC-328434,2033772.02135279,> 1M & <= 10M
2018,GB-CHC-328434,1625205.14981048,> 1M & <= 10M
2017,GB-CHC-328434,1262391.2276644,> 1M & <= 10M
2016,GB-CHC-328434,1737518.63284106,> 1M & <= 10M
2015,GB-CHC-328434,2184815.45190302,> 1M & <= 10M
2014,GB-CHC-328434,1668021.4897861,> 1M & <= 10M
2013,GB-CHC-328434,1210556.30022153,> 1M & <= 10M
2012,GB-CHC-328434,118626.902854939,<=1M
2021,GB-CHC-802353,2378917.9291723,> 1M & <= 10M
2020,GB-CHC-802353,1757503.34874339,> 1M & <= 10M
2019,GB-CHC-802353,2027479.2062296,> 1M & <= 10M
2018,GB-CHC-802353,2261786.36401328,> 1M & <= 10M
2017,GB-CHC-802353,1928608.27144764,> 1M & <= 10M
2021,GB-COH-00070527,2397971.67149758,> 1M & <= 10M
2020,GB-COH-00070527,3796764.55218651,> 1M & <= 10M
2019,GB-COH-00070527,825206.734957898,<=1M
2018,GB-COH-00070527,193219.239533288,<=1M
2017,GB-COH-00070527,89389.5592432184,<=1M
2016,GB-COH-00070527,56041.7723478599,<=1M
2018,GB-COH-00986729,807222.770635776,<=1M
2017,GB-COH-00986729,220994.361211548,<=1M
2016,GB-COH-00986729,197182.257069949,<=1M
2015,GB-COH-00986729,999134.839891856,<=1M
2013,GB-COH-00986729,626862.983025714,<=1M
2021,GB-COH-01650169,457590.235677937,<=1M
2020,GB-COH-01650169,132209.172540671,<=1M
2019,GB-COH-01650169,-94425.3253953228,<=1M
2019,GB-COH-01846493,994248.002586051,<=1M
2018,GB-COH-01846493,1109561.69674618,> 1M & <= 10M
2017,GB-COH-01846493,46156.740337207,<=1M
2016,GB-COH-02394229,23769016.0278336,> 10M & <= 100M
2015,GB-COH-02394229,43334903.2004595,> 10M & <= 100M
2021,GB-COH-02622374,2028767.70233252,> 1M & <= 10M
2020,GB-COH-02622374,4854861.19746235,> 1M & <= 10M
2019,GB-COH-02622374,2599400.62762437,> 1M & <= 10M
2018,GB-COH-02622374,825796.772845237,<=1M
2021,GB-COH-02651349,376140.371489532,<=1M
2020,GB-COH-02651349,277268.913058464,<=1M
2019,GB-COH-02651349,1476752.20715537,> 1M & <= 10M
2018,GB-COH-02651349,879514.336466686,<=1M
2017,GB-COH-02651349,785874.290600942,<=1M
2014,GB-COH-02651349,330.28,<=1M
2021,GB-COH-02768268,1626623.71394444,> 1M & <= 10M
2020,GB-COH-02768268,12147984.1995371,> 10M & <= 100M
2019,GB-COH-02768268,8219749.93364932,> 1M & <= 10M
2018,GB-COH-02768268,7783920.07054081,> 1M & <= 10M
2017,GB-COH-02768268,6842738.48100623,> 1M & <= 10M
2016,GB-COH-02768268,9871423.59908054,> 1M & <= 10M
2015,GB-COH-02768268,1334970.09330468,> 1M & <= 10M
2014,GB-COH-02768268,232001.243171857,<=1M
2021,GB-COH-02863827,1217303.73430467,> 1M & <= 10M
2020,GB-COH-02863827,1692526.82347315,> 1M & <= 10M
2019,GB-COH-02863827,1310685.88961033,> 1M & <= 10M
2018,GB-COH-02863827,861081.345580056,<=1M
2021,GB-COH-02871809,19771.7536231883,<=1M
2020,GB-COH-02871809,1248255.88340372,> 1M & <= 10M
2019,GB-COH-02871809,893691.587334343,<=1M
2018,GB-COH-02871809,744342.122624347,<=1M
2020,GB-COH-02962250,44263.3369000586,<=1M
2019,GB-COH-02962250,38299.6018503994,<=1M
2018,GB-COH-03054929,2004178.74445674,> 1M & <= 10M
2017,GB-COH-03054929,1782240.88642956,> 1M & <= 10M
2021,GB-COH-03122495,88372.2304347823,<=1M
2020,GB-COH-03122495,799191.482717372,<=1M
2019,GB-COH-03122495,5124940.3820252,> 1M & <= 10M
2018,GB-COH-03122495,3598764.46617063,> 1M & <= 10M
2021,GB-COH-03147724,183509.84884702,<=1M
2020,GB-COH-03147724,364963.376754228,<=1M
2021,GB-COH-03259922,66378554.4194346,> 10M & <= 100M
2020,GB-COH-03259922,153673107.123954,> 100M & <= 1B
2019,GB-COH-03259922,105094839.565847,> 100M & <= 1B
2018,GB-COH-03259922,34279972.8343648,> 10M & <= 100M
2017,GB-COH-03259922,34006404.8160685,> 10M & <= 100M
2016,GB-COH-03259922,17803853.0065972,> 10M & <= 100M
2021,GB-COH-03580586,15800053.3655008,> 10M & <= 100M
2020,GB-COH-03580586,26096341.6994182,> 10M & <= 100M
2019,GB-COH-03580586,33449130.8987505,> 10M & <= 100M
2018,GB-COH-03580586,29942272.2580239,> 10M & <= 100M
2017,GB-COH-03580586,23030458.5730598,> 10M & <= 100M
2016,GB-COH-03580586,37551053.2573783,> 10M & <= 100M
2015,GB-COH-03580586,26692252.4594709,> 10M & <= 100M
2021,GB-COH-03580586-GEC,56822568.3159419,> 10M & <= 100M
2020,GB-COH-03580586-GEC,88058354.5111644,> 10M & <= 100M
2019,GB-COH-03580586-GEC,97827535.7489947,> 10M & <= 100M
2018,GB-COH-03580586-GEC,80197140.9179051,> 10M & <= 100M
2017,GB-COH-03580586-GEC,45644787.4560269,> 10M & <= 100M
2021,GB-COH-03846881,407141.368835748,<=1M
2020,GB-COH-03846881,1710164.25761103,> 1M & <= 10M
2019,GB-COH-03846881,1638822.33493987,> 1M & <= 10M
2018,GB-COH-03846881,1172474.76436205,> 1M & <= 10M
2021,GB-COH-04105827,44019528.0279197,> 10M & <= 100M
2020,GB-COH-04105827,81692417.5702006,> 10M & <= 100M
2019,GB-COH-04105827,81231601.6451041,> 10M & <= 100M
2018,GB-COH-04105827,67780485.0344191,> 10M & <= 100M
2017,GB-COH-04105827,30019437.9634039,> 10M & <= 100M
2016,GB-COH-04105827,37362303.1905584,> 10M & <= 100M
2015,GB-COH-04105827,1697551.08902643,> 1M & <= 10M
2014,GB-COH-04105827,145597.100604291,<=1M
2021,GB-COH-04161656,1128833.23456521,> 1M & <= 10M
2020,GB-COH-04161656,608563.678034506,<=1M
2019,GB-COH-04161656,187990.612105804,<=1M
2017,GB-COH-04276635,35003.3325518669,<=1M
2016,GB-COH-04276635,117161.496016965,<=1M
2015,GB-COH-04276635,117771.795805464,<=1M
2014,GB-COH-04276635,93827.3562890164,<=1M
2018,GB-COH-04354941,140292.598938271,<=1M
2017,GB-COH-04354941,117267.282386551,<=1M
2016,GB-COH-04354941,185504.459756054,<=1M
2016,GB-COH-04589451,120824.437646976,<=1M
2015,GB-COH-04589451,180651.360212228,<=1M
2014,GB-COH-04589451,376346.74163295,<=1M
2013,GB-COH-04589451,518360.246694451,<=1M
2021,GB-COH-04930461,239971.414418679,<=1M
2020,GB-COH-04930461,657129.307417283,<=1M
2019,GB-COH-04930461,394264.683673662,<=1M
2018,GB-COH-04930461,208910.969262533,<=1M
2021,GB-COH-05126149,2581043.45503542,> 1M & <= 10M
2020,GB-COH-05126149,5771059.98812332,> 1M & <= 10M
2019,GB-COH-05126149,6159665.43991363,> 1M & <= 10M
2018,GB-COH-05126149,4403328.01441065,> 1M & <= 10M
2017,GB-COH-05126149,4398904.55864727,> 1M & <= 10M
2016,GB-COH-05126149,377238.794671906,<=1M
2021,GB-COH-05393391,26388313.9660225,> 10M & <= 100M
2021,GB-COH-05543952,4624948.95857486,> 1M & <= 10M
2020,GB-COH-05543952,13032080.9347561,> 10M & <= 100M
2019,GB-COH-05543952,13507451.7810844,> 10M & <= 100M
2018,GB-COH-05543952,13550498.5830527,> 10M & <= 100M
2021,GB-COH-06069322,1840169.06731078,> 1M & <= 10M
2020,GB-COH-06069322,6340392.55362587,> 1M & <= 10M
2019,GB-COH-06069322,2923812.22600882,> 1M & <= 10M
2018,GB-COH-06069322,255491.315332596,<=1M
2021,GB-COH-06133927,143431.948085346,<=1M
2020,GB-COH-06133927,2514511.03982879,> 1M & <= 10M
2019,GB-COH-06133927,4272160.82471151,> 1M & <= 10M
2018,GB-COH-06133927,4613991.19409945,> 1M & <= 10M
2017,GB-COH-06133927,4643534.857371,> 1M & <= 10M
2021,GB-COH-06274284,3562087.53088244,> 1M & <= 10M
2020,GB-COH-06274284,8359706.70640579,> 1M & <= 10M
2019,GB-COH-06274284,8258946.31369872,> 1M & <= 10M
2018,GB-COH-06274284,1071884.54614234,> 1M & <= 10M
2017,GB-COH-06274284,468327.561243838,<=1M
2021,GB-COH-06368740,64447515.2762442,> 10M & <= 100M
2020,GB-COH-06368740,60985038.8963025,> 10M & <= 100M
2019,GB-COH-06368740,2828.6511422441,<=1M
2020,GB-COH-06581421,790690.689873297,<=1M
2021,GB-COH-06735120,40100.7453405796,<=1M
2020,GB-COH-06735120,137101.040195829,<=1M
2019,GB-COH-06735120,105141.632188385,<=1M
2018,GB-COH-06735120,101779.738522824,<=1M
2019,GB-COH-07026479,4693869.09,> 1M & <= 10M
2018,GB-COH-07026479,12869639.4484563,> 10M & <= 100M
2017,GB-COH-07026479,12303012.01,> 10M & <= 100M
2016,GB-COH-07026479,24182561.180509,> 10M & <= 100M
2015,GB-COH-07026479,10748565.1802554,> 10M & <= 100M
2014,GB-COH-07026479,25284475.9544902,> 10M & <= 100M
2013,GB-COH-07026479,2310000,> 1M & <= 10M
2012,GB-COH-07026479,11207881.6917423,> 10M & <= 100M
2011,GB-COH-07026479,3405488.41989912,> 1M & <= 10M
2010,GB-COH-07026479,590441.708762579,<=1M
2019,GB-COH-07157505,210803.987531779,<=1M
2018,GB-COH-07157505,1110523.06425,> 1M & <= 10M
2017,GB-COH-07157505,1057080.58779912,> 1M & <= 10M
2016,GB-COH-07157505,335537.078253379,<=1M
2015,GB-COH-07157505,8739.05844611491,<=1M
2021,GB-COH-07291220,312860.498605474,<=1M
2020,GB-COH-07291220,376494.527481297,<=1M
2019,GB-COH-07291220,272392.808605597,<=1M
2018,GB-COH-07291220,21435.7302514252,<=1M
2020,GB-COH-07627789,581371.874244805,<=1M
2019,GB-COH-07627789,1493118.60144967,> 1M & <= 10M
2018,GB-COH-07627789,1288798.82974521,> 1M & <= 10M
2017,GB-COH-07627789,184140.070467334,<=1M
2017,GB-COH-07629751,10537.2589674491,<=1M
2016,GB-COH-07629751,97716.8861017388,<=1M
2015,GB-COH-07629751,176667.168019004,<=1M
2014,GB-COH-07629751,115641.821508205,<=1M
2013,GB-COH-07629751,32258.7270278711,<=1M
2015,GB-COH-07669775,966066.438941678,<=1M
2014,GB-COH-07669775,2165444.99990618,> 1M & <= 10M
2013,GB-COH-07669775,347296.359392026,<=1M
2021,GB-COH-07840888,28271.6889033816,<=1M
2020,GB-COH-07840888,130341.632818318,<=1M
2019,GB-COH-07840888,249486.468796091,<=1M
2018,GB-COH-07840888,170871.752989789,<=1M
2017,GB-COH-07840888,143187.498094898,<=1M
2018,GB-COH-08212556,11342,<=1M
2018,GB-COH-08327972,44180.905264904,<=1M
2017,GB-COH-08327972,513425.282438925,<=1M
2016,GB-COH-08327972,435443.043225979,<=1M
2015,GB-COH-08327972,20721.2346064887,<=1M
2020,GB-COH-08567792,438473.139578417,<=1M
2019,GB-COH-08567792,91253.3229016786,<=1M
2020,GB-COH-08828458,81768.8157334796,<=1M
2019,GB-COH-08828458,61178.5788142222,<=1M
2018,GB-COH-08828458,87179.3443940915,<=1M
2017,GB-COH-08828458,64267.8540036303,<=1M
2016,GB-COH-08828458,43854.5364200831,<=1M
2020,GB-COH-09288843,8239000,> 1M & <= 10M
2019,GB-COH-09288843,15141000,> 10M & <= 100M
2018,GB-COH-09288843,36890779,> 10M & <= 100M
2017,GB-COH-09288843,41186638,> 10M & <= 100M
2016,GB-COH-09288843,15850166,> 10M & <= 100M
2015,GB-COH-09288843,5e+06,> 1M & <= 10M
2021,GB-COH-10333897,9934830.67246374,> 1M & <= 10M
2021,GB-COH-10516061,143324.357487922,<=1M
2021,GB-COH-1102208,52274295.8617749,> 10M & <= 100M
2020,GB-COH-1102208,94403465.9589803,> 10M & <= 100M
2019,GB-COH-1102208,94904925.7201064,> 10M & <= 100M
2018,GB-COH-1102208,124039104.997505,> 100M & <= 1B
